"subject_id","date","de.sum","av.sum","oc.sum","Age","Sex","V1.SQ001.","V1.SQ002.","V1.SQ003.","V1.SQ004.","V1.SQ005.","V1.SQ006.","V1.SQ007.","V1.SQ008.","V1.SQ009.","V1.SQ010.","V1.SQ011.","V1.SQ012.","V1.SQ013.","V1.SQ014.","V1.SQ015.","V2.SQ001.","V2.SQ002.","V2.SQ003.","V2.SQ004.","V2.SQ005.","V2.SQ015.","V2.SQ006.","V2.SQ007.","V2.SQ008.","V2.SQ009.","V2.SQ010.","V2.SQ011.","V2.SQ012.","V2.SQ013.","V2.SQ014.","study","de.check","su.check","zw.check","score.de","score.av","score.oc","score.t","de.group","av.group","oc.group"
"ro4yy502","2018-12-12T23:00:00Z",18,17,16,"A4","F",1,1,1,3,2,1,2,1,1,3,3,3,4,1,1,1,3,2,2,4,1,2,3,1,4,1,2,4,3,1,1,NA,NA,NA,2.3,2.4,1.5,2.06666666666667,"high","high","low"
"76s9c55w","2018-12-12T23:00:00Z",16,22,19,"A1","F",1,4,1,3,3,3,1,1,1,1,4,3,1,3,3,3,2,1,1,4,1,1,2,4,1,3,1,3,2,1,1,NA,NA,NA,1.9,2.2,2.2,2.1,"low","high","high"
"w2qu2xpl","2018-12-12T23:00:00Z",15,11,17,"A1","M",1,2,3,3,2,1,1,2,3,3,1,1,4,3,1,3,1,2,2,4,2,1,1,1,3,2,2,3,2,2,1,NA,NA,NA,2.6,1.8,1.8,2.06666666666667,"high","low","low"
"twwxrdzx","2018-12-12T23:00:00Z",18,12,12,"A2","M",1,1,2,1,1,1,2,1,1,1,1,4,2,1,2,2,1,2,1,1,1,1,2,2,1,1,2,3,3,1,1,NA,NA,NA,1.5,1.6,1.5,1.53333333333333,"low","low","low"
"8s9784vy","2018-12-12T23:00:00Z",15,17,17,"A4","F",2,1,3,4,1,2,2,1,2,2,1,2,4,4,3,1,1,2,1,4,1,2,4,2,3,2,4,4,2,1,1,NA,NA,NA,2.3,2.4,2.1,2.26666666666667,"high","high","high"
"q27qumuy","2018-12-12T23:00:00Z",14,15,10,"A1","M",2,1,2,3,3,2,2,2,3,2,1,3,3,3,2,3,1,2,1,2,1,1,3,2,3,3,3,4,3,2,1,NA,NA,NA,2.5,2.1,2.2,2.26666666666667,"high","high","high"
"htpa5fuo","2018-12-12T23:00:00Z",14,12,16,"A1","F",1,3,2,1,2,3,2,1,3,2,1,2,3,2,1,1,2,1,1,4,1,2,2,2,2,1,1,3,2,2,1,NA,NA,NA,1.9,1.8,1.9,1.86666666666667,"low","low","low"
"k9pcuoes","2018-12-12T23:00:00Z",15,17,15,"A1","F",3,1,1,2,2,1,1,1,1,1,1,1,4,2,1,2,3,1,2,2,2,1,1,2,3,1,1,3,2,2,1,NA,NA,NA,2.3,1.2,1.6,1.7,"high","low","low"
"j7862hqc","2018-12-12T23:00:00Z",15,14,16,"A1","M",1,3,1,1,2,4,2,1,1,2,1,2,2,2,2,2,3,1,3,2,1,1,2,2,1,2,2,2,3,3,1,NA,NA,NA,1.9,1.8,2,1.9,"low","low","high"
"ty2sa2rv","2018-12-12T23:00:00Z",18,21,11,"A2","F",3,1,2,1,3,1,2,1,3,2,1,1,3,2,1,2,1,1,1,3,1,1,2,3,1,2,1,3,2,2,1,NA,NA,NA,1.9,1.7,1.7,1.76666666666667,"low","low","low"
"sf9adgc3","2018-12-12T23:00:00Z",18,20,9,"A1","F",2,1,1,2,2,3,4,1,3,4,2,1,2,2,1,1,1,1,3,2,2,2,1,3,3,3,1,4,3,1,1,NA,NA,NA,2,2.3,1.9,2.06666666666667,"high","high","low"
"9own5kv4","2018-12-12T23:00:00Z",15,15,16,"A1","M",1,1,3,2,2,1,3,1,1,3,1,4,1,1,4,2,1,4,2,4,1,1,4,3,1,2,4,1,2,4,1,NA,NA,NA,1.5,2.8,2.2,2.16666666666667,"low","high","high"
"6df7jgbf","2018-12-12T23:00:00Z",18,20,16,"A1","F",2,1,1,2,2,2,3,1,3,3,2,1,4,2,1,1,1,1,3,3,2,1,2,3,3,2,1,4,3,1,1,NA,NA,NA,2.2,2.1,1.8,2.03333333333333,"high","high","low"
"sxm2wmby","2018-12-12T23:00:00Z",17,15,16,"A1","F",1,2,2,2,2,3,2,1,1,3,2,4,2,3,3,4,2,2,1,4,1,2,3,4,1,2,3,2,3,2,1,NA,NA,NA,2,2.6,2.3,2.3,"high","high","high"
"r0hz1cm0","2018-12-12T23:00:00Z",14,17,14,"A1","F",2,3,2,3,1,2,2,3,2,2,3,1,2,2,1,2,3,2,2,1,4,1,1,2,2,1,1,2,3,1,1,NA,NA,NA,2.1,1.7,2.1,1.96666666666667,"high","low","high"
"949emgf8","2018-12-12T23:00:00Z",16,12,17,"A4","M",2,1,3,3,1,3,2,1,2,3,1,3,3,1,3,1,1,1,2,3,2,1,2,3,1,2,3,3,3,2,1,NA,NA,NA,1.7,2.1,2.4,2.06666666666667,"low","high","high"
"kwffdrcq","2018-12-12T23:00:00Z",15,13,14,"A1","F",1,1,2,2,4,2,3,1,2,2,2,4,4,1,2,1,1,2,1,4,2,1,2,3,2,1,2,3,3,3,1,NA,NA,NA,2,2.2,2.2,2.13333333333333,"high","high","high"
"3orykkla","2018-12-12T23:00:00Z",16,18,12,"A1","M",3,3,2,2,2,2,3,3,2,3,4,4,2,3,4,3,3,3,2,3,2,1,3,3,2,2,4,3,2,2,1,NA,NA,NA,2.5,2.8,2.7,2.66666666666667,"high","high","high"
"lg9nb6oz","2018-12-12T23:00:00Z",12,12,15,"A1","F",1,1,3,1,2,1,2,1,1,2,1,4,3,1,3,1,1,2,1,1,1,1,1,3,1,1,4,4,2,1,1,NA,NA,NA,1.8,1.6,1.8,1.73333333333333,"low","low","low"
"o507k5gk","2018-12-12T23:00:00Z",11,11,16,"A1","F",3,1,2,4,3,4,2,2,1,1,1,1,3,4,1,2,3,1,4,3,2,1,1,1,3,4,1,4,4,3,1,NA,NA,NA,3,1.9,2.1,2.33333333333333,"high","low","high"
"rccnjeel","2018-12-12T23:00:00Z",16,14,17,"A1","F",3,1,2,1,4,3,2,2,2,3,4,1,4,3,3,1,2,1,3,4,1,2,3,2,3,1,3,4,4,4,1,NA,NA,NA,2.8,2.7,2.1,2.53333333333333,"high","high","high"
"oj9n5tvk","2018-12-12T23:00:00Z",16,13,14,"A1","F",1,1,2,3,1,2,1,1,1,1,1,2,3,2,1,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,NA,NA,NA,1.6,1.2,1.5,1.43333333333333,"low","low","low"
"dbzucjc4","2018-12-12T23:00:00Z",15,16,12,"A1","F",2,1,4,3,4,2,1,1,1,3,2,1,2,1,2,1,1,2,3,3,2,2,2,1,2,2,1,2,1,1,1,NA,NA,NA,2.1,2,1.5,1.86666666666667,"high","high","low"
"5ehtszzn","2018-12-12T23:00:00Z",14,11,14,"A1","F",2,3,1,4,3,2,1,1,2,2,1,1,4,1,2,1,1,1,1,1,2,2,3,1,2,1,2,4,1,2,1,NA,NA,NA,1.9,1.5,2.1,1.83333333333333,"low","low","high"
"ls63sscz","2018-12-12T23:00:00Z",19,17,15,"A1","M",3,1,3,2,2,3,3,1,1,4,2,2,4,1,1,3,1,1,1,3,2,2,2,3,3,1,3,4,4,3,1,NA,NA,NA,2.3,2.3,2.3,2.3,"high","high","high"
"31xn0ze9","2018-12-12T23:00:00Z",17,16,18,"A1","M",3,1,2,1,3,1,3,1,1,2,1,3,4,1,1,2,2,1,2,2,2,1,3,3,2,1,1,4,3,1,1,NA,NA,NA,2.3,1.8,1.7,1.93333333333333,"high","low","low"
"0qtv1810","2018-12-12T23:00:00Z",13,14,13,"A2","F",1,1,1,1,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,2,1,1,1,3,2,1,2,3,1,1,1,NA,NA,NA,1.8,1.1,1.4,1.43333333333333,"low","low","low"
"wbkym1tk","2018-12-13T23:00:00Z",10,19,14,"A1",NA,2,2,3,2,4,3,2,1,2,3,1,4,4,2,3,2,2,1,1,4,3,3,2,4,3,2,2,3,3,2,1,NA,NA,NA,2.5,2.4,2.6,2.5,"high","high","high"
"s4j9d69z","2018-12-13T23:00:00Z",15,16,17,"A5","M",2,1,2,3,2,3,3,1,2,4,1,3,4,4,1,3,4,1,1,2,1,1,1,3,1,1,2,4,4,1,1,NA,NA,NA,2.6,1.9,2.1,2.2,"high","low","high"
"zcvqwaud","2018-12-13T23:00:00Z",17,11,18,"A1","M",2,2,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,NA,NA,NA,1.2,1.2,1.6,1.33333333333333,"low","low","low"
"hn1ag119","2018-12-13T23:00:00Z",14,16,13,"A1","M",3,2,4,2,3,3,4,2,4,4,1,2,4,3,2,2,3,2,4,3,3,1,3,4,2,3,2,4,3,2,1,NA,NA,NA,3.1,2.6,2.7,2.8,"high","high","high"
"r7rpzxsh","2018-12-13T23:00:00Z",15,12,11,"A1","M",2,2,2,2,2,1,1,1,3,1,1,1,2,2,1,2,2,1,1,4,1,2,1,3,2,1,2,3,3,1,1,NA,NA,NA,1.9,1.6,1.8,1.76666666666667,"low","low","low"
"cpcd812j","2018-12-13T23:00:00Z",12,11,13,"A1","M",2,2,3,1,3,2,2,1,3,3,1,2,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,NA,NA,NA,2,1.5,1.6,1.7,"high","low","low"
"et63culp","2018-12-13T23:00:00Z",15,10,18,"A1","F",2,1,1,1,1,1,1,1,2,1,1,3,1,2,1,1,1,1,1,2,1,1,1,3,3,2,1,2,1,1,1,NA,NA,NA,1.4,1.2,1.6,1.4,"low","low","low"
"lmjbwuly","2018-12-13T23:00:00Z",12,14,17,"A1","M",1,1,3,2,3,1,2,1,1,2,1,2,3,1,2,1,1,1,1,3,3,1,1,3,2,1,1,2,3,1,1,NA,NA,NA,1.8,1.7,1.6,1.7,"low","low","low"
"bhldal45","2018-12-13T23:00:00Z",19,15,17,"A1","M",1,3,2,2,3,3,2,1,1,2,2,3,2,1,1,1,2,2,2,2,1,1,2,2,1,1,3,3,2,3,1,NA,NA,NA,1.8,1.7,2.2,1.9,"low","low","high"
"hhrjb7wx","2018-12-13T23:00:00Z",16,19,19,"A1","M",2,3,3,2,4,2,3,1,3,3,3,3,2,1,4,3,2,3,2,4,1,1,3,4,2,1,4,2,3,3,1,NA,NA,NA,2.2,2.8,2.7,2.56666666666667,"high","high","high"
"4ho9j7l4","2018-12-13T23:00:00Z",10,16,16,"A3","M",1,2,2,2,3,3,2,1,2,2,2,1,3,2,2,3,1,1,1,2,1,1,1,2,2,1,2,1,3,2,1,NA,NA,NA,1.9,1.7,1.8,1.8,"low","low","low"
"758j0lk1","2018-12-13T23:00:00Z",17,17,19,"A1","F",1,3,1,3,2,1,2,1,1,2,1,2,2,3,1,1,2,1,2,3,1,1,3,2,2,1,1,1,1,1,1,NA,NA,NA,1.7,1.6,1.6,1.63333333333333,"low","low","low"
"d1ra2sqt","2018-12-13T23:00:00Z",16,19,15,"A1","M",1,1,1,2,1,3,1,1,2,2,1,2,1,2,1,3,1,2,1,2,2,2,1,3,1,2,1,4,1,1,1,NA,NA,NA,1.6,1.5,1.8,1.63333333333333,"low","low","low"
"t9u7hmmu","2018-12-13T23:00:00Z",18,13,11,"A2","F",3,1,2,1,1,1,2,2,1,3,1,1,3,2,1,1,1,1,2,2,1,2,1,2,3,1,1,3,3,2,1,NA,NA,NA,2,1.7,1.4,1.7,"high","low","low"
"211cdkk8","2018-12-13T23:00:00Z",11,13,17,"A1","M",3,1,2,2,2,2,1,1,2,2,1,1,3,1,1,1,1,1,1,2,2,1,1,2,3,2,1,3,2,1,1,NA,NA,NA,1.8,1.4,1.7,1.63333333333333,"low","low","low"
"2l44utt1","2018-12-13T23:00:00Z",17,16,13,"A1","F",3,1,2,1,2,2,1,1,2,1,1,1,4,2,1,3,2,1,2,1,3,3,1,3,2,2,2,4,2,1,1,NA,NA,NA,2.4,1.4,1.9,1.9,"high","low","low"
"n6fb0182","2018-12-13T23:00:00Z",12,13,16,"A1","M",1,3,3,1,2,2,2,1,2,2,2,2,3,1,2,1,2,1,2,3,2,2,2,2,1,2,2,3,3,1,1,NA,NA,NA,1.9,2.1,1.8,1.93333333333333,"low","high","low"
"4awwn9sx","2018-12-13T23:00:00Z",20,14,12,"A4","F",2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,1,2,3,4,1,4,3,2,1,1,4,1,3,1,NA,NA,NA,1.9,1.5,1.8,1.73333333333333,"low","low","low"
"6jbkywyo","2018-12-13T23:00:00Z",19,14,17,"A1","F",2,1,2,2,4,2,1,1,3,2,1,1,4,3,1,1,1,1,1,4,3,1,1,1,2,1,2,4,4,1,1,NA,NA,NA,2.3,1.7,1.8,1.93333333333333,"high","low","low"
"e62xwd5w","2018-12-13T23:00:00Z",14,15,20,"A4","F",1,1,3,4,3,2,2,1,1,2,2,1,3,1,2,2,1,1,1,4,2,2,1,3,2,1,1,1,3,1,1,NA,NA,NA,1.8,2,1.7,1.83333333333333,"low","high","low"
"ktarehhg","2018-12-13T23:00:00Z",10,15,14,"A4","F",1,1,1,2,1,1,2,1,2,2,1,1,3,1,2,1,1,1,1,3,1,2,1,3,2,2,2,2,1,1,1,NA,NA,NA,1.4,1.7,1.5,1.53333333333333,"low","low","low"
"rc5jl7tt","2018-12-13T23:00:00Z",12,18,15,"A1","F",1,1,2,3,2,2,1,1,1,2,1,2,3,3,3,1,1,1,1,3,2,1,3,2,1,1,2,2,2,3,1,NA,NA,NA,1.7,1.8,1.9,1.8,"low","low","low"
"jn0n66vn","2018-12-13T23:00:00Z",19,14,15,"A1","F",3,3,2,1,2,1,2,1,2,1,1,2,3,1,1,2,2,1,1,3,4,1,1,1,3,1,1,2,2,1,1,NA,NA,NA,1.9,1.4,1.9,1.73333333333333,"low","low","low"
"b1930x64","2018-12-13T23:00:00Z",17,16,11,"A4","F",2,1,4,4,3,3,3,2,3,3,1,1,2,1,3,3,1,2,1,3,3,1,2,2,2,1,2,3,2,2,1,NA,NA,NA,2.2,2.1,2.3,2.2,"high","high","high"
"ze93fp9a","2018-12-13T23:00:00Z",14,11,12,"A4","F",1,1,1,1,1,2,2,2,2,3,1,1,2,1,3,1,1,1,1,4,2,1,1,2,2,1,2,3,2,2,1,NA,NA,NA,1.5,1.9,1.6,1.66666666666667,"low","low","low"
"wx6dvgbv","2018-12-13T23:00:00Z",14,17,15,"A1","M",2,2,2,4,2,2,4,1,2,3,3,2,1,2,3,2,2,2,1,4,3,2,3,3,2,2,3,3,2,1,1,NA,NA,NA,1.8,2.8,2.4,2.33333333333333,"low","high","high"
"82c5snhq","2018-12-14T23:00:00Z",18,15,15,"A1","M",2,1,2,1,2,1,1,1,2,1,1,4,1,1,3,2,1,1,1,4,4,4,4,1,2,1,2,2,4,2,1,NA,NA,NA,1.5,2.4,2,1.96666666666667,"low","high","high"
"w8jgtccx","2018-12-14T23:00:00Z",10,13,17,"A1","F",1,2,2,1,2,2,2,2,2,3,2,1,3,3,3,3,2,2,1,3,2,1,3,3,2,2,4,4,3,3,1,NA,NA,NA,2.4,2.4,2.1,2.3,"high","high","high"
"bfwc233d","2018-12-14T23:00:00Z",15,14,14,"A1","M",2,2,2,3,2,2,1,1,1,1,1,2,2,4,2,1,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,NA,NA,NA,1.8,1.2,1.8,1.6,"low","low","low"
"d2zzzjyj","2018-12-14T23:00:00Z",15,12,12,"A4","F",2,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,2,1,1,NA,NA,NA,1.4,1.4,1.2,1.33333333333333,"low","low","low"
"k4x6lfap","2018-12-14T23:00:00Z",13,19,17,"A1","F",4,3,3,1,4,2,3,1,1,4,1,3,3,2,1,1,2,1,3,4,2,3,3,2,2,3,2,4,2,1,1,NA,NA,NA,2.5,2.5,2.1,2.36666666666667,"high","high","high"
"0vs4w35j","2018-12-14T23:00:00Z",19,16,13,"A4","M",2,3,3,3,1,1,1,2,1,1,1,3,3,1,1,1,3,1,3,3,2,1,2,2,2,2,1,3,2,1,1,NA,NA,NA,2.2,1.5,1.9,1.86666666666667,"high","low","low"
"mf985rdd","2018-12-14T23:00:00Z",16,19,14,"A3","F",2,2,1,2,2,3,3,1,1,2,1,1,2,1,1,2,1,1,1,3,1,1,2,3,3,1,2,2,2,2,1,NA,NA,NA,1.6,1.7,1.9,1.73333333333333,"low","low","low"
"8c09vx9n","2018-12-14T23:00:00Z",15,14,10,"A4","M",1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,NA,NA,NA,1.7,1,1.1,1.26666666666667,"low","low","low"
"mod7ch0j","2018-12-14T23:00:00Z",12,15,15,"A1","F",3,1,1,1,2,1,1,1,2,3,2,1,2,2,2,2,3,1,2,3,1,1,3,1,4,1,2,4,2,2,1,NA,NA,NA,2.3,1.9,1.5,1.9,"high","low","low"
"e48a0ot5","2018-12-14T23:00:00Z",17,12,18,"A4","F",3,1,3,2,3,3,2,3,3,4,2,3,3,3,3,3,3,2,2,4,3,2,2,4,3,3,3,3,3,4,1,NA,NA,NA,2.9,2.7,2.9,2.83333333333333,"high","high","high"
"v48c0wfr","2018-12-14T23:00:00Z",15,16,13,"A1","F",1,1,1,2,2,4,1,1,1,1,1,1,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,NA,NA,NA,1.5,1.1,1.4,1.33333333333333,"low","low","low"
"fjm4jh9q","2018-12-14T23:00:00Z",22,11,16,"A1","M",1,2,2,1,2,3,3,1,3,2,1,3,2,1,2,1,3,1,2,4,2,1,2,2,3,3,2,4,1,4,1,NA,NA,NA,2.1,2,2.3,2.13333333333333,"high","high","high"
"776b5qrq","2018-12-14T23:00:00Z",17,12,18,"A5","F",3,1,2,3,1,3,1,1,1,3,1,2,2,1,3,1,2,1,1,3,1,1,3,1,3,2,2,3,3,1,1,NA,NA,NA,1.7,2.1,1.8,1.86666666666667,"low","high","low"
"4rtkuzl9","2018-12-14T23:00:00Z",12,15,13,"A1","F",3,1,4,1,2,3,2,1,2,2,2,2,4,4,3,2,2,1,1,3,1,1,2,4,1,2,1,1,4,4,1,NA,NA,NA,2.2,2.2,2.2,2.2,"high","high","high"
"2wwwoem0","2018-12-14T23:00:00Z",10,18,14,"A4","M",1,3,3,1,1,3,2,2,1,3,1,2,1,3,3,3,2,2,2,3,2,1,2,3,3,2,4,4,2,2,1,NA,NA,NA,2.4,2.1,2.2,2.23333333333333,"high","high","high"
"t8f879y5","2018-12-14T23:00:00Z",21,15,19,"A1","M",3,3,2,1,3,3,1,1,2,2,1,3,2,2,2,3,2,2,2,3,2,2,3,3,3,1,4,2,2,3,1,NA,NA,NA,2.2,1.9,2.7,2.26666666666667,"high","low","high"
"lzq0478o","2018-12-14T23:00:00Z",17,15,16,"A1","F",2,2,3,2,3,3,3,1,2,3,2,3,2,2,3,3,1,3,1,4,2,2,3,3,3,3,2,3,3,2,1,NA,NA,NA,2.2,2.9,2.3,2.46666666666667,"high","high","high"
"9db6gk32","2018-12-15T23:00:00Z",17,12,11,"A1","M",1,1,2,2,1,1,1,1,1,1,2,4,1,3,2,1,1,1,1,3,1,1,1,1,1,1,2,4,2,1,1,NA,NA,NA,1.6,1.5,1.5,1.53333333333333,"low","low","low"
"626k24cc","2018-12-15T23:00:00Z",12,17,14,"A1","F",1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,3,1,2,1,1,1,2,2,2,1,1,3,1,2,1,NA,NA,NA,1.7,1.2,1.4,1.43333333333333,"low","low","low"
"uaaefal6","2018-12-15T23:00:00Z",19,15,17,"A1","F",1,1,3,2,2,2,4,4,1,2,2,1,3,1,2,1,2,1,2,3,1,1,2,3,3,2,2,3,4,1,1,NA,NA,NA,2.4,2.3,1.5,2.06666666666667,"high","high","low"
"00n40xob","2018-12-15T23:00:00Z",19,11,7,"A1","F",2,2,3,3,2,3,3,2,2,2,3,3,3,2,3,2,3,3,2,2,2,2,3,2,3,3,3,2,3,2,1,NA,NA,NA,2.4,2.7,2.4,2.5,"high","high","high"
"2sf0fb2u","2018-12-15T23:00:00Z",16,18,17,"A4","M",2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,NA,NA,NA,1.3,1.2,1.2,1.23333333333333,"low","low","low"
"0qw59kt0","2018-12-15T23:00:00Z",20,18,17,"A1","M",3,2,1,1,3,4,2,1,1,2,1,1,4,1,1,1,1,1,2,3,1,1,2,2,2,1,1,2,1,1,1,NA,NA,NA,1.8,1.5,1.7,1.66666666666667,"low","low","low"
"7nds0try","2018-12-15T23:00:00Z",19,20,15,"A1","F",1,1,3,1,4,2,4,3,1,3,2,2,4,3,3,1,2,1,1,2,1,1,2,3,1,2,2,3,2,1,1,NA,NA,NA,2.5,2.2,1.5,2.06666666666667,"high","high","low"
"w9hyk839","2018-12-15T23:00:00Z",11,18,13,"A1","M",2,2,3,3,1,3,4,3,2,4,3,2,3,3,4,3,2,3,1,3,2,1,3,3,1,3,4,4,2,2,1,NA,NA,NA,2.4,3,2.5,2.63333333333333,"high","high","high"
"mderg7ua","2018-12-15T23:00:00Z",14,13,16,"A2","M",2,2,2,1,1,1,1,1,1,1,1,3,2,1,1,1,2,2,1,1,2,2,1,1,2,1,1,4,1,1,1,NA,NA,NA,1.7,1.2,1.5,1.46666666666667,"low","low","low"
"wgw9466y","2018-12-15T23:00:00Z",17,15,15,"A1","M",1,1,2,2,2,3,2,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,2,2,1,1,2,1,2,1,1,NA,NA,NA,1.3,1.4,1.7,1.46666666666667,"low","low","low"
"4xvkyttu","2018-12-15T23:00:00Z",20,12,16,"A1","F",3,2,2,2,2,3,3,1,3,2,1,1,2,1,2,1,1,1,1,3,2,1,3,2,4,2,2,3,3,2,1,NA,NA,NA,1.8,2.1,2.2,2.03333333333333,"low","high","high"
"8rhq3xqo","2018-12-15T23:00:00Z",17,14,10,"A1","F",2,1,2,4,4,1,3,3,1,3,2,3,4,4,3,2,1,1,3,4,1,1,3,4,1,1,2,2,2,3,1,NA,NA,NA,2.6,2.3,2.2,2.36666666666667,"high","high","high"
"oj0st2ng","2018-12-15T23:00:00Z",14,13,16,"A1","F",3,3,2,2,2,3,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,3,1,2,4,2,2,1,NA,NA,NA,1.9,1.2,2.1,1.73333333333333,"low","low","high"
"ed5m0cmg","2018-12-15T23:00:00Z",16,7,18,"A1","F",1,1,1,1,2,3,2,1,3,2,2,1,2,3,2,1,3,2,2,3,1,2,3,4,2,2,3,4,2,2,1,NA,NA,NA,2.1,2.2,2,2.1,"high","high","high"
"9w9t0pvv","2018-12-15T23:00:00Z",17,18,15,"A2","M",2,1,3,4,4,4,3,2,1,3,1,4,4,2,3,3,3,3,2,3,1,2,4,4,1,2,4,2,3,2,1,NA,NA,NA,2.6,2.7,2.7,2.66666666666667,"high","high","high"
"z0rr4xtu","2018-12-15T23:00:00Z",17,16,17,"A1","F",2,3,2,4,3,4,2,2,4,3,1,3,4,3,3,1,3,1,2,4,4,1,2,1,4,1,1,3,2,2,1,NA,NA,NA,2.7,2,2.8,2.5,"high","high","high"
"ermyjosb","2018-12-15T23:00:00Z",16,15,17,"A1","M",1,3,1,2,3,2,2,2,2,1,4,3,3,1,2,3,4,2,1,2,1,1,2,2,2,2,1,2,2,1,1,NA,NA,NA,2.2,2,1.8,2,"high","high","low"
"lk3700e7","2018-12-15T23:00:00Z",12,15,11,"A1","M",1,1,2,2,2,3,3,3,1,1,1,2,3,1,1,4,2,3,2,2,1,1,4,3,2,2,3,4,4,1,1,NA,NA,NA,2.5,2.2,1.8,2.16666666666667,"high","high","low"
"4mehb5fo","2018-12-15T23:00:00Z",13,13,15,"A1","F",2,2,2,3,4,2,1,2,2,1,1,3,4,2,1,2,2,1,2,2,3,3,2,2,2,2,2,2,2,1,1,NA,NA,NA,2.4,1.6,2.2,2.06666666666667,"high","low","high"
"g8loepvw","2018-12-16T23:00:00Z",13,18,14,"A1","F",2,1,2,4,4,4,3,1,2,3,2,4,3,3,1,3,1,1,2,2,3,1,2,2,2,1,2,3,2,1,1,NA,NA,NA,2.4,1.8,2.5,2.23333333333333,"high","low","high"
"rb19wrjy","2018-12-16T23:00:00Z",19,16,12,"A1","F",1,3,3,2,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,3,1,1,3,1,1,1,1,2,1,1,NA,NA,NA,1.5,1.3,1.7,1.5,"low","low","low"
"47zlgvm7","2018-12-16T23:00:00Z",19,14,15,"A1","F",2,2,2,2,2,2,1,1,3,2,1,4,1,1,2,1,1,1,1,3,1,3,1,2,3,1,2,3,2,1,1,NA,NA,NA,1.6,1.7,2.1,1.8,"low","low","high"
"nefrxb8k","2018-12-16T23:00:00Z",14,14,15,"A1","M",4,3,2,1,2,3,3,2,1,2,1,3,3,1,1,2,2,1,1,3,3,2,2,2,2,1,2,3,3,3,1,NA,NA,NA,2,1.9,2.5,2.13333333333333,"high","low","high"
"4g5mmn4k","2018-12-16T23:00:00Z",16,18,12,"A3","M",4,1,2,4,1,4,2,2,4,2,2,1,3,3,1,3,3,1,1,2,2,1,1,2,3,1,1,4,1,2,1,NA,NA,NA,2.5,1.4,2.5,2.13333333333333,"high","low","high"
"3wz6h11e","2018-12-16T23:00:00Z",13,15,16,"A1","F",2,2,2,2,2,1,2,1,2,2,1,1,2,1,1,1,1,1,2,2,1,1,2,2,2,1,1,1,2,1,1,NA,NA,NA,1.5,1.5,1.5,1.5,"low","low","low"
"dga7w5uk","2018-12-16T23:00:00Z",14,13,15,"A1","F",2,1,3,3,2,4,3,1,2,1,3,4,4,1,2,2,1,1,1,2,2,2,2,3,3,1,2,1,4,1,1,NA,NA,NA,1.9,2.1,2.4,2.13333333333333,"low","high","high"
"melcxkd7","2018-12-16T23:00:00Z",17,11,18,"A1","F",3,2,1,2,1,3,2,1,3,1,1,2,3,2,2,1,1,1,1,1,3,1,2,1,3,2,2,3,2,3,1,NA,NA,NA,1.7,1.5,2.4,1.86666666666667,"low","low","high"
"o8vjregb","2018-12-16T23:00:00Z",19,19,17,"A1","M",1,2,2,2,4,4,3,1,4,3,1,4,4,1,2,2,4,3,2,4,3,1,3,3,1,2,3,3,3,2,1,NA,NA,NA,2.4,2.5,2.8,2.56666666666667,"high","high","high"
"555o61j3","2018-12-16T23:00:00Z",18,14,19,"A4","M",3,1,2,2,3,2,1,1,2,2,2,1,3,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,1,NA,NA,NA,2.1,1.9,1.9,1.96666666666667,"high","low","low"
"rj8vvg0t","2018-12-16T23:00:00Z",14,12,17,"A1","F",2,4,3,2,2,3,2,1,2,3,2,1,4,4,2,1,3,2,2,4,1,2,3,3,1,1,2,4,2,2,1,NA,NA,NA,2.5,2.3,2.2,2.33333333333333,"high","high","high"
"welqk40v","2018-12-16T23:00:00Z",15,18,14,"A1","M",2,1,1,4,3,4,1,2,3,2,1,2,2,1,2,1,3,2,2,4,3,2,4,1,4,2,4,3,3,3,1,NA,NA,NA,2.2,2.3,2.7,2.4,"high","high","high"
"o38klkdt","2018-12-16T23:00:00Z",13,16,16,"A1","F",2,3,3,2,4,4,4,3,4,4,4,4,3,4,3,1,1,1,2,4,1,1,3,2,1,2,2,4,4,4,1,NA,NA,NA,2.6,3,2.8,2.8,"high","high","high"
