"X","subject_id","date","session","sums","sumsnosave","nosavedel","age","sex","QL1","QL2","QL3","QL4","QL5","QL6","ssum2","ssum1","osave.bf","ssave.bf","snosave.bf","BF"
346,"61ab44e8-adc1-157c-8bfc-738087136510","2020-10-17 15:38:16",344,9,12,0,54,"männlich",4,5,5,5,4,2,12,9,0.274527293123712,0.135429650205103,1.43064391068159,0.24029226368416406
347,"74943cfe-0dbd-4d34-72eb-0bbf4216af2f","2020-10-17 15:46:57",345,10,11,0,45,"weiblich",3,3,3,4,3,3,11,10,0.274123869872592,0.135200931508752,1.44871428334163,0.24001226766877484
348,"00e8e459-e86d-e84a-bb4c-d3c31f6294ae","2020-10-17 15:47:55",346,11,10,0,19,"männlich",3,4,5,5,2,3,11,10,0.278205655596042,0.134973196788215,1.46710948034879,0.24296321981087454
349,"00ed1503-e2fe-f905-b516-22c6841283fc","2020-10-17 15:55:22",347,13,9,0,61,"männlich",5,5,5,5,5,5,9,13,0.292089861206323,0.138879963790173,1.44710621142603,0.2529466805890359
350,"723e4d0c-35e1-c357-1a18-7a15956bf0de","2020-10-17 15:55:54",348,9,NA,1,67,"weiblich",3,4,4,4,4,4,9,9,0.286941786749377,0.137361605199254,1.42742515656625,0.2492648174241313
351,"6d66b39f-b636-c290-808a-844d7685944f","2020-10-17 16:23:06",351,9,NA,1,38,"weiblich",3,3,4,5,4,1,9,9,0.281919327137436,0.135869439787991,1.40806047448051,0.2456674535181474
352,"5f9a7c61-5ff1-0c82-7c74-4bb1305255b3","2020-10-17 16:28:57",352,11,NA,1,32,"männlich",3,3,3,4,0,3,11,11,0.286187659631326,0.136961051272842,1.42581464585532,0.24874524957426192
353,"afb48e95-291a-e459-d081-b99ff39d1145","2020-10-17 16:34:27",353,13,14,0,70,"weiblich",3,6,6,6,6,6,14,13,0.300661908495711,0.140969404934143,1.50036055905506,0.25912749059784945
354,"b9a5065c-e837-5fad-da48-318e24e56b8e","2020-10-17 16:39:42",354,8,9,0,72,"männlich",5,5,5,5,4,3,9,8,0.290544926780006,0.13816969269393,1.47973975875186,0.2518938878162843
355,"394513fb-fdd7-ffb2-1dee-246e00ffb607","2020-10-17 16:40:01",355,10,6,0,51,"männlich",3,3,3,4,3,4,6,10,0.29013368385095,0.137941950279722,1.40109777252235,0.2516099583675373
356,"3ae5ca88-a8ea-9378-9a9c-fdce4a3f2b5a","2020-10-17 16:56:49",356,18,10,0,68,"männlich",3,1,4,4,4,3,10,18,0.333605896474632,0.150700832226535,1.40041624635485,0.2826238986160249
357,"e1f81c08-b262-76cb-9c1c-2bd3aef436da","2020-10-17 17:02:40",359,13,9,0,63,"weiblich",5,2,3,5,1,1,9,13,0.351270597496552,0.155301322656937,1.3814549779711,0.29514916053385715
358,"f9c76ac2-3770-22fd-58d7-5decb2c10e10","2020-10-17 17:12:05",358,10,11,0,61,"weiblich",3,3,3,5,3,0,11,10,0.350807676361634,0.15505103142991,1.39880476824535,0.29483249699694847
359,"6bbd0d5b-108e-5a70-e94e-3a96cc5b7895","2020-10-17 17:12:12",357,8,10,0,27,"männlich",6,4,5,4,4,5,10,8,0.338377811933724,0.15182993671852,1.39812301640704,0.28604143527287507
360,"b902e570-9d37-ae8b-9d65-d2293e97de8d","2020-10-17 17:22:23",360,8,12,0,41,"weiblich",5,3,5,6,4,3,12,8,0.326576787689511,0.148713214026143,1.43417867914929,0.27767651137895305
361,"4f58f72d-a952-bf5c-c738-c0735e9992ff","2020-10-17 17:29:04",361,9,NA,1,50,"weiblich",4,1,4,4,2,2,89,9,0.32065730338294,0.147047273176785,2.23579928257734,0.2734783675740834
362,"51256224-d737-2a89-ba31-550ef09cead8","2020-10-17 17:32:09",362,15,NA,1,19,"männlich",5,2,5,3,6,4,13,15,0.349650848944714,0.154987539647391,2.31084187516865,0.29405757650477554
363,"b666eb5c-4557-8ef6-0248-dc4d60c10196","2020-10-17 17:45:16",364,10,9,0,47,"männlich",3,3,3,3,3,3,9,10,0.349194727491539,0.154740997987107,2.28425787254923,0.29374581747815315
364,"18efd086-a632-a1eb-0993-e7c4a55ba571","2020-10-17 17:45:56",363,7,11,0,25,"weiblich",4,2,4,4,3,3,11,7,0.33128106012186,0.15017278518316,2.30972734565703,0.2810622707075163
365,"eaa878cf-1047-2c09-fcda-4f83a2a0601d","2020-10-17 17:45:57",365,11,NA,1,77,"männlich",5,6,6,6,3,5,10,11,0.336592525977197,0.151456462054123,2.30934302383089,0.2848419451721006
366,"57e0bcda-b361-e536-9fce-8bcb493a2f08","2020-10-17 17:49:15",366,7,NA,1,45,"männlich",3,3,3,3,3,3,10,7,0.319624698706821,0.147042977440878,2.30895611805375,0.27279949341734827
367,"e75a2dc2-12f8-487c-3ed6-1a71377e9210","2020-10-17 17:49:51",367,7,NA,1,55,"männlich",5,5,3,4,2,2,10,7,0.303916035023712,0.142838686319557,2.3085666483929,0.2616093654875607
368,"d5b03869-f8d5-5dec-d47d-0f9bdc4278bb","2020-10-17 17:55:10",369,8,NA,1,36,"männlich",5,5,5,6,5,4,9,8,0.293894350360048,0.140019979216485,2.28191646257209,0.2544501542083809
369,"862e5f12-0aed-0104-5106-68051c3f4bd8","2020-10-17 17:55:58",368,7,12,0,74,"weiblich",6,0,6,3,6,3,41,7,0.280034746887742,0.13614084473556,3.02151167202624,0.2445095403565468
370,"ec713c80-65f1-4deb-9795-0b5afb53cf51","2020-10-17 18:07:13",379,12,11,0,30,"weiblich",3,2,4,5,4,5,12,11,0.288792309267018,0.137224928920546,3.09288008641905,0.2508140146332754
371,"233575e6-c674-3d03-aaf3-421e8ab7fd34","2020-10-17 18:08:33",380,10,NA,1,73,"weiblich",4,5,5,5,4,3,13,10,0.288398536646982,0.137008060542265,3.20314313367468,0.2505425894823557
372,"756a0e78-17ec-579a-156c-394159beb78e","2020-10-17 18:13:34",370,14,NA,1,59,"männlich",3,3,3,3,1,1,15,1,0.30775609594255,0.127942650819556,3.39488661933109,0.26440814114374744
373,"5d6ef507-554c-a2df-3a12-c245f5a421c7","2020-10-17 18:14:53",371,9,12,0,38,"männlich",4,4,3,4,3,1,12,9,0.302382513193887,0.12664446157661,3.47764430292079,0.26058108243019373
374,"edc3a700-6f30-4b53-9b15-90e8123c0cd2","2020-10-17 18:24:19",372,11,11,0,54,"männlich",5,6,5,5,4,5,11,11,0.306989724115426,0.127585449553713,3.5204546990118,0.26388372746410105
375,"5d85c686-7643-8c1c-1a93-f1aeb5864d54","2020-10-17 18:27:46",373,8,10,0,36,"männlich",4,3,3,5,1,2,10,8,0.296848628546079,0.125261196411515,3.52071793399288,0.2566448509081181
376,"6398817b-36bc-6d98-c06e-b6b34cb356a9","2020-10-17 18:41:05",374,10,11,0,77,"männlich",3,5,1,1,3,3,11,10,0.296451963298538,0.125064127081764,3.56424615744067,0.2563721474147941
377,"e3e06bae-a827-845d-b8bb-5ccb7c0fcc57","2020-10-17 18:42:51",375,12,NA,1,27,"männlich",5,6,6,5,5,4,8,12,0.305976989562919,0.127171881864351,3.47661158293277,0.2631946954757173
378,"d4daa66b-91b6-c3d3-be7f-91f1163015b9","2020-10-17 18:45:28",376,11,5,0,56,"männlich",3,3,3,4,0,4,5,11,0.310678513064894,0.128124786319058,3.26405925316799,0.2665616268097709
379,"e870c765-9581-b127-9670-f05b24335fa8","2020-10-17 18:57:55",377,13,10,0,NA,"weiblich",5,0,3,6,5,4,10,13,0.326447709538979,0.131618232715266,3.26413842275344,0.27779908222185157
380,"98436914-0877-030a-2700-5e68fae18cc6","2020-10-17 18:59:03",378,8,NA,1,51,"weiblich",5,2,4,4,2,3,10,8,0.315366468058426,0.129171720144368,3.26421247161301,0.2699263418436984
381,"7cef4dbc-254f-3bfc-09a9-7ac4b0e5276e","2020-10-17 19:08:17",388,10,NA,1,67,"weiblich",3,4,4,5,3,4,10,8,0.314957750900517,0.126797634854847,3.26428143086391,0.2696466140156859
382,"91831577-d7a0-4263-d762-22a8a571af8e","2020-10-17 19:11:14",381,7,NA,1,27,"männlich",6,5,6,6,5,5,11,7,0.299627298629473,0.123529905478246,3.30383669955109,0.2587130328947959
383,"ed3de2e7-ab8e-a8bb-a2f2-d51641f81610","2020-10-17 19:11:54",382,10,NA,1,47,"männlich",4,4,4,3,3,3,9,10,0.299234506284756,0.123338816169485,3.26381182726733,0.2584434127253987
384,"ec84cfa1-776d-8765-1bb4-f8af5aac4c73","2020-10-17 19:17:06",383,9,NA,1,61,"weiblich",4,6,5,6,4,3,11,9,0.294069092698205,0.122112055591663,3.3033919546688,0.25475601941175285
385,"ae8ddf6a-504e-f14d-ad7e-e8a6c58cac9d","2020-10-17 19:34:57",384,12,NA,1,57,"männlich",3,4,5,6,3,3,11,12,0.303487608868498,0.124144679038444,3.34360719765373,0.2615077199205789
386,"73dbba34-ce9f-e02f-8f21-8df0044ab6ca","2020-10-17 19:37:07",385,7,NA,1,22,"männlich",5,4,4,5,4,4,15,7,0.288968216256146,0.120984964999789,3.54704630726237,0.25112044941005934
387,"f48a8d3a-5f5e-c50a-152f-baa1acfe1cf1","2020-10-17 19:53:06",386,11,11,0,57,"weiblich",5,6,5,6,5,6,11,11,0.293280743162625,0.121862642729461,3.59110808167394,0.25422517859861765
388,"a8265a09-ee0b-110a-b91c-6d0d27aec7c9","2020-10-17 19:55:06",387,11,11,0,30,"weiblich",3,5,5,5,3,3,11,11,0.297695456568997,0.12275307721763799,3.63588844388033,0.2573991178951502
389,"497b7b54-311a-1161-1f40-4c50307fb586","2020-10-17 20:02:37",389,9,13,0,60,"weiblich",3,2,2,4,3,3,13,9,0.292568713178396,0.121535143972521,3.77178565486557,0.2537375435774342
390,"a160dfc3-d164-32d8-38d6-e84b966a9411","2020-10-17 20:07:21",395,10,12,0,35,"weiblich",3,4,2,6,0,1,12,10,0.292188547966003,0.121350210556057,3.86681483617293,0.2534763698074186
391,"3cdae8d2-9072-829e-bec6-dff1c0e41400","2020-10-17 20:33:42",390,10,NA,1,78,"männlich",5,6,5,5,3,3,8,10,0.291809590799104,0.12116599972658,3.7694585819341,0.25321603182965313
392,"4c34e2dc-ca15-bb1f-4bc8-d51f034e6625","2020-10-17 20:38:48",391,9,8,0,43,"männlich",6,5,3,6,6,3,8,9,0.286815787647718,0.119970602979171,3.67502921782792,0.24964306366046699
393,"a0f98ab0-0f31-c26a-66a5-bdd2f6c23262","2020-10-17 20:41:32",392,13,11,0,56,"weiblich",4,0,4,5,3,3,11,13,0.30090985368491,0.123131659169457,3.72121070225369,0.2597568249218975
394,"60c34497-07c2-1107-9782-73e8fa147f5a","2020-10-17 20:46:01",393,13,11,0,60,"weiblich",6,5,6,6,5,4,11,13,0.315987888553031,0.126426508390944,3.76815066680476,0.2705310349871768
395,"579525a6-dd32-4feb-f1b2-12be8eb45d74","2020-10-17 20:47:09",394,14,NA,1,78,"männlich",1,3,1,1,3,1,14,31,0.337976229260131,0.163644290243338,3.95774590034287,0.28616577113743186
396,"cde25052-51f9-bfb9-ba47-67c9fae82880","2020-10-17 21:08:13",396,9,8,0,31,"männlich",4,5,3,4,3,0,8,9,0.331871216226043,0.161882277700517,3.85739893289359,0.28184764933531253
397,"90a753da-cc5d-bed8-ffcf-648c9e73a42d","2020-10-17 22:00:33",397,7,14,0,37,"weiblich",3,5,4,4,3,4,14,7,0.315354271634568,0.157338421082414,4.05263767312517,0.27011469966690876
398,"5a82705a-71f1-3a09-1d4f-47a9e5374a88","2020-10-17 22:58:07",398,13,NA,1,37,"männlich",4,6,3,4,2,0,13,10,0.331381816495993,0.157109779620586,4.20854220774024,0.2815238177838495
399,"6d083573-bb42-d931-5066-0223a34ec3a1","2020-10-17 22:59:17",399,10,NA,1,50,"männlich",4,6,6,5,5,4,13,10,0.330975787694083,0.156881975950887,4.37193747054944,0.2812473963239734
400,"7ca3368c-5478-7ec4-3c99-0188b830575e","2020-10-17 23:05:32",402,12,NA,1,45,"weiblich",1,4,4,5,4,5,12,14,0.342113959386824,0.162999724626054,4.48644861211478,0.2891559413841069
401,"956450c5-a14e-20f9-82d0-674fddcfab17","2020-10-17 23:12:57",400,9,10,0,54,"männlich",3,3,2,4,4,0,10,9,0.335916508343554,0.161249520590237,4.48716625212406,0.2847762275570628
402,"51847767-ed40-2906-fb73-40afb89aa6b5","2020-10-17 23:27:18",401,11,9,0,54,"weiblich",4,5,4,6,4,6,9,11,0.341320457172758,0.162573350372532,4.42898941814327,0.2886176168243149
403,"6241bd09-eba8-6214-071d-8a6a4ff089db","2020-10-18 04:30:33",504,11,NA,1,50,"männlich",6,6,4,6,6,3,11,11,0.346858488459268,0.16391743269705,4.48760256889544,0.29254956276752814
404,"9bc4998c-615e-45e6-8298-aeef3b820a5e","2020-10-18 11:26:44",403,14,10,0,81,"männlich",5,5,4,5,3,4,10,14,0.371834402532938,0.170469514404884,4.48829615822395,0.31018965990048003
405,"e5cd69bf-3c31-2283-52aa-5ee6a985076d","2020-10-18 11:26:50",404,11,NA,1,25,"weiblich",5,4,3,5,1,0,10,11,0.378099879825321,0.171924467178377,4.48898202973444,0.3146117316576773
406,"73ee4562-4bd2-e73d-a876-72c5d88c20b0","2020-10-18 11:27:40",405,11,NA,1,76,"weiblich",3,4,3,4,2,1,13,11,0.384525641602034,0.173402231822628,4.66639518963421,0.3191420807694578
407,"b9c2b4e8-695c-689a-84fc-83e9859d0a3a","2020-10-18 11:28:50",406,11,10,0,65,"männlich",3,3,4,4,5,5,10,11,0.391116741208075,0.174903318850687,4.66718304990197,0.3237841304301269
408,"645d0b9b-f6c9-d40f-1b8f-3c76c2159549","2020-10-18 11:30:31",407,10,10,0,72,"männlich",4,5,5,5,4,4,10,10,0.390673052744433,0.174658744019959,4.66796283106501,0.3234840674190478
409,"f1e0edb2-5acf-3309-a6a6-dacb269c1844","2020-10-18 11:31:11",408,10,17,0,29,"männlich",3,1,6,3,3,4,17,10,0.390230576197979,0.17441503527826,5.09919751697261,0.32318487899285475
410,"52e71bd3-c52d-c425-a1c7-2ccc4276a71b","2020-10-18 11:32:54",409,6,NA,1,57,"männlich",3,3,4,3,1,1,13,6,0.362950686369944,0.167780677889222,5.30667961517227,0.3039993963929612
411,"e65426f7-f193-f96b-12e3-117f08cb9a25","2020-10-18 11:35:41",410,11,NA,1,71,"männlich",3,3,2,4,4,4,4,2,0.369005340714791,0.156546161817893,4.8744007163688,0.3082792638726888
412,"eb4cc420-e368-186c-0a34-f367d530b8f2","2020-10-18 11:45:02",411,12,9,0,76,"männlich",3,4,4,3,3,3,9,12,0.382023729903968,0.159333868438595,4.81004286307993,0.3174532681301531
413,"67c231e4-872a-dd4e-9af1-06e9bf25e313","2020-10-18 11:49:57",412,10,NA,1,34,"weiblich",4,2,4,4,4,1,6,10,0.381590967751166,0.159110760299588,4.55423383520377,0.3171607725527011
414,"e21692f1-4172-4f2a-50e5-a53db5acca0c","2020-10-18 11:50:32",413,12,9,0,45,"weiblich",3,5,4,6,3,4,9,12,0.395256672548964,0.161977166496786,4.49482425231105,0.32677102476497505
415,"dc565ab0-f3a4-851c-10a4-6d7d0c789862","2020-10-18 11:59:21",415,8,NA,1,70,"männlich",3,4,4,5,2,3,10,8,0.380771754895474,0.158821876126362,4.4954350902552,0.31660839321883893
416,"bc280dd4-2aa6-6877-4cc0-3a0313302e2a","2020-10-18 11:59:54",414,10,9,0,46,"männlich",5,6,6,6,6,6,9,10,0.380342489304901,0.158600928069178,4.43686745449759,0.3163184040225287
417,"dbb5c72d-e089-18e6-f339-f09e9c526bda","2020-10-18 12:01:16",416,12,NA,1,46,"männlich",3,4,4,5,2,1,12,9,0.393953968697767,0.156932688932126,4.55382743778301,0.3258918917692349
418,"a6a11aac-a44f-5f47-3eb9-2d8ab1e90750","2020-10-18 12:03:32",421,9,5,0,26,"männlich",4,2,4,4,1,4,5,9,0.386426787219344,0.155290023447421,4.25421658869948,0.32061852597129226
419,"e5899c15-23d7-4194-cf01-aba2680946c7","2020-10-18 12:03:47",422,10,11,0,65,"weiblich",5,6,5,6,5,3,11,10,0.385996051946464,0.155074859389328,4.30996667672944,0.3203277886293159
420,"d30c00f5-a77f-dcb8-4ae1-37272ea3c427","2020-10-18 12:20:44",417,6,NA,1,79,"männlich",4,5,1,4,0,0,NA,NA,0.359132305695717,0.154860058603836,4.31055776636984,0.3014256683787519
421,"530928ff-ac86-f4a6-4feb-1f22b6dac72d","2020-10-18 12:22:11",418,5,NA,1,77,"männlich",3,4,3,4,3,3,7,5,0.3295281116321,0.148227772125178,4.14225854405042,0.28048272319968315
422,"985dc935-f207-16b5-1b21-fe7692dca9e7","2020-10-18 12:22:14",419,7,7,0,60,"männlich",4,5,4,2,4,0,7,7,0.313297412159499,0.144288900397192,3.98186885401806,0.26894528413008323
423,"169bdc75-3044-03ea-dd61-ebb0bd6453a7","2020-10-18 12:29:29",420,11,13,0,69,"männlich",5,3,6,6,2,3,13,11,0.31814002077305,0.145388322666106,4.13520605103884,0.27240832238228363
424,"e3b4839a-e787-c9f0-2b8f-b49f1741dc6d","2020-10-18 12:33:56",423,9,NA,1,53,"männlich",5,2,4,5,3,3,8,9,0.312591844128031,0.143926954584321,4.02851874546413,0.26846613436871786
425,"3dd5e107-705d-3eb5-9313-d6fe03051bd5","2020-10-18 12:34:32",424,8,NA,1,71,"männlich",5,4,4,5,2,3,9,8,0.302289855271669,0.141300173258604,3.9769324543949,0.26111951186727445
426,"95c45292-6fd3-8f6e-8286-65ef9b8d0c40","2020-10-18 12:36:51",425,9,11,0,65,"weiblich",3,6,4,6,3,1,11,9,0.29712556531943,0.139900276354713,4.02821795277093,0.2574341342760542
427,"c544a2ad-ef02-7db8-02b9-956fe4528c7f","2020-10-18 12:42:16",426,10,NA,1,35,"männlich",3,0,0,3,0,0,13,10,0.296770734453014,0.139707715612073,4.18396319262969,0.2571917250913036
428,"f2a385d6-b248-f67c-9ec2-b288d4e46b04","2020-10-18 12:42:59",427,11,NA,1,74,"männlich",0,0,0,3,3,0,12,11,0.301252442327261,0.161479998144875,4.2929645026199,0.2604129032793604
429,"4511dcb1-dbfe-ad61-f7a4-eb3a1917d963","2020-10-18 12:43:25",429,10,NA,1,46,"weiblich",3,3,3,3,3,3,8,10,0.3008954305091,0.140561715430361,4.1811253002339,0.2601694233429361
430,"0592c583-6161-801c-0d96-f2b9f6a75a51","2020-10-18 12:43:56",428,8,NA,1,35,"männlich",4,3,5,4,4,3,11,8,0.291120727719812,0.138023851499748,4.23579488808308,0.2531746099092901
431,"16e7bec4-5f43-e936-b3d1-89cca8232816","2020-10-18 12:45:33",430,9,NA,1,54,"männlich",4,3,3,4,3,3,13,9,0.286214141924385,0.136670593892617,4.40167908171204,0.2496607602413566
432,"f1800b19-2b87-d762-c60d-3cabf6df48cb","2020-10-18 12:50:39",431,11,11,0,77,"männlich",4,5,4,5,3,1,11,11,0.290469906961188,0.137683456984701,4.4600138923818,0.25273084925696704
433,"b113617f-ab47-36ca-476a-56387493dbad","2020-10-18 12:53:44",432,16,11,0,28,"männlich",1,1,2,4,4,4,11,16,0.320498423900818,0.145589209348792,4.51933674950961,0.27420893565052895
434,"81d016bf-75e8-cafd-96ab-21fb4f341e6d","2020-10-18 12:54:07",433,11,NA,1,76,"männlich",6,3,5,5,3,4,11,8,0.325499160285192,0.142914347033711,4.57966692544493,0.2777786147932225
435,"d983dc4f-706d-9487-1c5a-eba899894b9d","2020-10-18 12:58:55",434,9,12,0,46,"weiblich",3,3,3,3,3,3,NA,NA,0.319792547970836,0.142721082949116,4.58032168190109,0.27373085642544653
436,"deb30b17-cdb5-d6a3-f503-3c9818eb88d7","2020-10-18 13:05:39",449,9,NA,1,59,"weiblich",4,2,4,4,3,3,11,9,0.314223151796348,0.141301271843079,4.64171103204253,0.2697747444547434
437,"b1b4105e-bfe4-75a7-d04a-279f3062bba5","2020-10-18 13:11:20",435,11,11,0,27,"männlich",6,5,4,5,5,5,11,11,0.319090632714168,0.142373249573616,4.70414823233104,0.2732555220318995
438,"ee712678-5b3c-fb06-376c-115a5c613981","2020-10-18 13:11:26",436,8,10,0,40,"weiblich",4,5,4,5,4,1,10,8,0.308499396527702,0.139785464508473,4.7047119598109,0.2657142994953557
439,"c83f559b-9a8c-89e3-798f-6214c253f149","2020-10-18 13:13:21",437,9,10,0,NA,"männlich",4,5,2,3,5,3,10,9,0.303200892811947,0.138408805135608,4.70526872901055,0.26193900097418965
440,"5d3c28fe-9550-f564-7aea-1f1775b1f62c","2020-10-18 13:18:49",438,12,10,0,61,"weiblich",4,5,3,4,3,3,10,12,0.312945581772583,0.140722676859398,4.70581857376077,0.2689123263295747
441,"221b62cc-bedf-bd51-5dd8-55308f87d51e","2020-10-18 13:23:39",439,7,11,0,71,"männlich",3,3,5,5,1,3,11,7,0.297906073816683,0.137079407804665,4.7694127317771,0.25817211356229075
442,"4aff4f09-3b73-936c-b91d-78d46f2a51c6","2020-10-18 13:24:20",440,8,NA,1,77,"männlich",5,3,5,5,3,2,13,8,0.288323945901757,0.134641368734802,4.9620693251522,0.25130696389803037
443,"72b440d0-10a9-e294-f2c4-779fb6777902","2020-10-18 13:24:47",441,10,9,0,66,"weiblich",3,3,3,5,3,3,3,5,0.287987813752861,0.129353344191528,4.49354566353061,0.2510771305074714
444,"ce1bf624-4b2f-afb3-6430-c1306d8dd2f6","2020-10-18 13:28:43",442,9,9,0,22,"weiblich",3,2,5,3,3,2,9,9,0.283183533070055,0.12813484824252,4.43435620706862,0.24763193170626474
445,"43f770fc-5c36-af3e-b1e8-47dc0bed3f2e","2020-10-18 13:29:19",443,6,NA,1,47,"männlich",4,2,6,6,3,4,10,6,0.266260260131031,0.124122076333563,4.43472104700254,0.23541698700106495
446,"adedd4da-4aa8-09d2-abce-e3c6af762126","2020-10-18 13:30:30",444,9,NA,1,36,"weiblich",4,0,4,3,0,0,11,9,0.261974219279843,0.122980231935031,4.49375932459726,0.23231861859007583
447,"fff7dbf1-5331-064e-b1e5-ecdc3cef3a23","2020-10-18 13:34:09",445,10,NA,1,62,"weiblich",4,3,4,4,4,1,13,10,0.261663684720249,0.122816580997435,4.67289918574249,0.23210428533206756
448,"bc8cf937-5734-e6ac-aa23-cea75b2cb4e6","2020-10-18 13:35:46",446,7,11,0,40,"weiblich",3,3,3,3,3,3,11,7,0.250127100315713,0.119904556330788,4.73594043291979,0.2237147054387198
449,"8f45516c-8f1c-14dc-da79-666e5daaa297","2020-10-18 13:41:52",447,10,13,0,35,"männlich",1,5,3,4,1,2,13,10,0.249828533454136,0.119745430703095,4.92705171521407,0.2235075481855257
450,"0a729700-d694-354d-3414-a059b7cabcd2","2020-10-18 13:44:03",448,11,NA,1,67,"weiblich",4,4,5,5,3,3,7,11,0.253274447874717,0.120553519248466,4.72742731479612,0.2260327837069433
451,"61486635-1063-2dd3-d720-5163cba759e4","2020-10-18 13:58:54",450,10,6,0,43,"weiblich",3,3,3,5,2,2,6,10,0.252974210637381,0.120394278922059,4.47416031641553,0.22582481220017425
452,"26e5f4c9-402e-2b23-a3dd-c3ceb6f22b1b","2020-10-18 14:00:14",451,9,12,0,63,"männlich",4,4,3,5,2,2,12,9,0.248985593037652,0.119303469188386,4.5932200789699,0.2229243429427246
453,"f43314ec-2558-7e3e-57f8-2318aacf0110","2020-10-18 14:05:34",457,6,13,0,70,"weiblich",4,4,4,4,3,3,13,6,0.235032990722318,0.115730898189679,4.7773874109848,0.21270549627076935
454,"71dc92f2-772a-4d68-9ae6-a5f7994a1420","2020-10-18 14:07:04",461,11,9,0,66,"männlich",4,4,4,6,2,6,9,11,0.238168942418286,0.116493697893192,4.71352511831882,0.2150214952948876
455,"f2ff8cdc-3b3d-517b-b9c8-bbd4d963522b","2020-10-18 14:24:23",452,13,NA,1,55,"weiblich",3,1,3,4,0,1,9,13,0.248714062786197,0.119249234294834,4.65064017216057,0.22275839988188728
456,"09a28d60-698e-52e7-e474-ba89bad20ba8","2020-10-18 14:26:55",453,12,NA,1,63,"männlich",5,4,5,5,4,3,14,12,0.25597185519361,0.121060065723245,4.89978677340666,0.2280645093012103
457,"6bbf494e-9892-02ce-205b-7e9461223bb5","2020-10-18 14:41:21",454,9,NA,1,44,"weiblich",3,3,3,4,3,1,10,9,0.251929334525414,0.119961544731712,4.90032424585174,0.22512821303418443
458,"9d016f54-576f-2786-9e41-582a21aa6aa3","2020-10-18 14:44:52",455,11,13,0,60,"weiblich",3,4,4,5,3,0,13,11,0.255419416448196,0.120776877811139,5.09984894974108,0.22768415069470282
459,"60cb8bdb-6e00-54b0-8dcf-bce0975d0509","2020-10-18 14:46:44",456,8,NA,1,29,"männlich",1,1,1,4,0,3,11,8,0.247778453887541,0.118786840189008,5.1701936893571,0.22211768321098116
460,"f3643791-4085-7c9b-fb84-004ff565e15b","2020-10-18 14:51:00",458,8,NA,1,27,"weiblich",4,3,4,5,3,3,13,8,0.240473388081933,0.116849295937499,5.38326775158309,0.21677668010757897
461,"80e572b3-ad22-171b-81a7-45cebaa42d61","2020-10-18 14:55:30",459,6,11,0,46,"männlich",5,5,5,4,1,0,11,6,0.227265562938581,0.11339401110639,5.45849854026174,0.20705851434675648
462,"b278dcf7-7e39-03cf-3ee3-eb53e0e11b0f","2020-10-18 14:57:02",460,9,6,0,53,"männlich",5,1,4,6,3,0,6,9,0.223869836076864,0.112403012639731,5.15652386311488,0.2045555610501097
463,"00db9fa0-7e28-403e-9db4-a8f02a751572","2020-10-18 15:02:46",465,7,NA,1,72,"männlich",5,1,4,5,4,3,2,7,0.214772134282277,0.109881482028927,4.59458651758614,0.19780735888640208
464,"64bfc9b1-1581-1411-f9a5-fe948e5f7063","2020-10-18 15:05:41",475,13,NA,1,60,"weiblich",6,4,6,6,6,6,14,13,0.223780314238104,0.112386074512611,4.83998354722253,0.2045091098717428
465,"d77da371-3a8e-4fca-2564-945600e15a8b","2020-10-18 15:07:56",479,11,NA,1,30,"weiblich",5,5,4,5,4,1,13,11,0.226677001205545,0.113114053145434,5.03633089547708,0.20666351571610656
466,"5610194e-2b8a-c614-565a-2e3bf0d768b1","2020-10-18 15:09:03",480,8,11,0,39,"männlich",5,2,4,5,3,3,11,8,0.22030409458253,0.111326807981167,5.10548657168197,0.2019504429778749
467,"53621366-2e15-76d0-0672-24496bb396b4","2020-10-18 15:12:00",462,12,7,0,65,"männlich",4,0,3,3,3,3,7,12,0.226336050763005,0.112945114134477,4.89678653330712,0.20643136623134759
468,"f112be8f-4442-6136-549b-8939309ac143","2020-10-18 15:12:00",463,6,NA,1,18,"männlich",3,4,5,5,3,4,10,6,0.214338241535748,0.109682141199228,4.89724697475547,0.19753180799233513
469,"2b85fb1b-3bea-ac17-d10e-ccaeb3434fc9","2020-10-18 15:16:40",464,10,NA,1,31,"männlich",3,4,4,5,3,0,15,10,0.214084306295338,0.109542022944404,5.22848514130926,0.1973520421142713
470,"68ed9327-3e5a-f9c0-8933-a4c6c3cf9adc","2020-10-18 15:24:45",466,11,NA,1,23,"männlich",5,6,4,4,2,0,9,11,0.216785809993919,0.11023937638061,5.15726215377104,0.1993737067676198
471,"03ef38b4-4ac1-9aef-a9a0-0fc4d41f2166","2020-10-18 15:25:19",467,7,NA,1,65,"weiblich",4,6,4,6,3,4,5,7,0.208148727191036,0.107797215987117,4.80511806155507,0.1929364234046101
472,"10ca5726-604c-8b70-8c32-60e1ca1002f4","2020-10-18 15:31:15",468,9,NA,1,79,"männlich",4,2,4,3,4,3,9,9,0.205177647450422,0.10688397255715,4.74063728530941,0.1907190503696102
473,"27ccbd67-831c-f8c9-5372-8ae7fddaa09d","2020-10-18 15:33:16",469,11,8,0,39,"männlich",4,3,5,6,4,5,8,11,0.207705719755536,0.107552894070074,4.61333802349534,0.19262325136999417
