"subject_id","date.x","sumsexp","sumscon","conrw","exprw","expbf","conbf","respid","status","interview_start","interview_end","q5a","q5b","q2_1","q2_2","q2_3","q2_4","q2_5","q2_6","q2_7","q3_1","q3_2","q3_3","q3_4","q3_5","q3_6","q4","q6","gender_image","s2","agegroups","totaltime","exp.BF","con.BF"
"ATz6nWBvgBA-mfzgUiAMRUxxzR62Ci5sil49z5z15Zl9r3vK4oPsEr4H84utHBYYNe7hSVC18fJuklzgkqVVWq-MbOi3Tw18dXUp6UFMBnY1","2018-10-01T21:01:31Z",10,8,-36,-109,0.0863188865340769,0.161605929331024,10406,"complete","1-Oct-2018 20:00","1-Oct-2018 20:07",4,4,7,6,4,4,4,4,1,1,3,3,3,2,5,5,"ob mich einige davon abstoßen würden",1,43,3,"437.0",0.0863188865340769,0.16160592933102377
"njvxNp9K-q9XDYYz39hDSwAlsb00IUpVyAbvY0ta3dlO2QguTVzRk0ss_8cnIpulvlz5r__LDSw2Yr_cX0TB77boBc9b1G8NMXS-IlCJUMQ1","2018-10-01T21:03:38Z",12,8,-38,-107,0.0875282046104607,0.158336830514715,10471,"complete","1-Oct-2018 19:55","1-Oct-2018 20:11",4,5,7,6,4,5,2,4,6,5,5,4,5,3,4,5,"überprüfen ob mir langweilig geworden ist und ich die Betrachtung der Bilder abgebrochen habe",1,46,4,"960.0",0.08752820461046068,0.15833683051471484
"XEJOS16HLIdNyGgefLhjDHlx5dTHnWPrpEMmEube2FwOqZmS5FKaVSFwPxbkOdRX2OjnAhOv7u-_JCNKlMHGJVt4od7Ba4cLtPJOodzoHRA1","2018-10-01T21:04:36Z",11,8,-40,-106,0.0881127580427894,0.155167847200531,10697,"complete","1-Oct-2018 20:00","1-Oct-2018 20:13",1,1,5,4,1,4,1,4,6,4,2,4,3,3,3,5,"schicksale menschen tiere",1,68,6,"700.0",0.0881127580427894,0.15516784720053056
"ncqU3nHhKV4jYmasM6wCJYxA1QoVBIVkrX2D7FB8OY_kA-I-qLJ0T80nsUWVyrDaEtcV8uJQCheOdgWgktVvwKtwCFcNyNQvZ8wSveEURBA1","2018-10-01T21:07:37Z",10,9,-41,-106,0.0880639028928344,0.153571553169071,10947,"complete","1-Oct-2018 20:05","1-Oct-2018 20:14",1,5,7,7,6,7,3,6,5,3,5,3,3,3,3,5,NA,2,21,1,"470.0",0.08806390289283436,0.15357155316907103
"5_jGhUS32-wF6_U9glyAm0N3U-143iS3h0xqaHRNe-E4_bkuAsElah0J9RGHy4RWNI7ZJq7idJi4x63qtRWm8G7nzzaby0WhcUqRN1FQK8E1","2018-10-01T21:22:20Z",9,11,-40,-107,0.0873952419607683,0.155007160621334,10412,"complete","1-Oct-2018 20:20","1-Oct-2018 20:29",3,5,7,7,7,6,3,5,4,5,5,5,3,1,4,5,"da bin ich nicht ganz sicher",2,53,4,"538.0",0.08739524196076826,0.15500716062133432
"4DgkBESL4y1Nfjb6OVycnmYKOVd2zavzsOtfxoBmH-3Zdul7l-xru4Zq5-xB1zsNYb0WM_4LrewygKxjRp4f2qt3vBuMjsAjnvmD35hS_8o1","2018-10-01T21:36:29Z",13,11,-39,-104,0.0893035574543046,0.156464135086136,10553,"complete","1-Oct-2018 20:34","1-Oct-2018 20:43",1,3,6,6,5,3,3,5,7,4,3,5,2,3,4,5,"Die Aufmerksamkeit bei schnell wechselnden Bildern...",2,64,5,"525.0",0.08930355745430463,0.15646413508613646
"JDjgxtQ-zz7YShRhVRcSfC3LZXf7DPx5vq6V82riKNSoy1TEcZTEahGxps7nqutXL7mBZrQXNw9Uxt1rUENKlxRO2L2MriXvviIf4yGf3bI1","2018-10-01T21:43:20Z",11,11,-38,-103,0.089908898548334,0.157942876820555,10389,"complete","1-Oct-2018 20:38","1-Oct-2018 20:49",1,3,7,6,2,5,3,1,6,4,1,4,1,1,4,5,"gute und schlechte bilder",2,68,6,"652.0",0.08990889854833395,0.15794287682055477
"xHckpIMYnm-O--kYI8VcmgQaYAh4KjeDpCjkIAac5slsASJVDiD3ZMGAmo4H07UWSn1v2NCJl6-ViWRAYgPqZRGEInmtvAH5A8GrnelbGa01","2018-10-01T21:44:28Z",13,10,-38,-100,0.0919064299713821,0.157855764275518,10690,"complete","1-Oct-2018 20:41","1-Oct-2018 20:53",1,3,5,5,1,4,3,4,3,4,2,5,3,2,4,5,"positive und negative Darstellungen",1,76,6,"606.0",0.09190642997138208,0.15785576427551798
"Y9-phJUJ7TN1mye29tQ0c95hnsz_t7zJPS7hbGwCcVZ9Ma73rBqGAcMqB7w8rZgAm4cNPukYlwVBNqJEZ_siTi_MOM_n6sGiZBeZTLyFbQg1","2018-10-01T22:15:03Z",11,11,-37,-99,0.0925418535941336,0.15935596430723,10327,"complete","1-Oct-2018 21:12","1-Oct-2018 21:22",1,5,1,1,1,1,1,1,7,4,3,5,3,3,5,3,"Weiß nicht",2,66,6,"526.0",0.09254185359413358,0.15935596430722962
"JxsPZVun7BjHTztV7l7U_z5LeDdv-tRu6AnxbF7TREf4DrFUxICje0IAVMs7GeIfJ8YsWoA51yb3pEpxwWty6ZHewvHcvSDIk_1UVi2yGAw1","2018-10-01T22:41:15Z",10,11,-36,-99,0.0924907554545669,0.160878749240761,10532,"complete","1-Oct-2018 21:38","1-Oct-2018 21:48",1,4,7,4,4,7,1,4,7,3,2,4,3,1,5,3,"Friedlichkeit und Gefahr",1,63,5,"573.0",0.0924907554545669,0.16087874924076123
"Us1xoKMI5dl9iqITtiWV4x194XP7EEjAaqMWqOVbFNC4nvIBW2E7RT4sz7HAXscIVIVMSMLKYJy4Uo5RhDCr3MjMrni64YSDGqi0sE1iv0E1","2018-10-01T23:31:24Z",8,10,-36,-101,0.0911149260151736,0.160790314351482,10754,"complete","1-Oct-2018 22:29","1-Oct-2018 22:38",2,4,5,5,5,5,4,4,5,3,2,4,2,2,4,5,"Auswirkungen durch Konfrontation mit verschiedenen Reizen",1,40,3,"511.0",0.0911149260151736,0.16079031435148244
"60pE0AduQgu_ASkGno_KbU2RH_e-6pu4PdA9CdhFJDUJ2886MTLYiSGOUvgxiOqkSpnPevYJa0oB2yiG0-LJAHGOVyepN-KzZMHch26CGPQ1","2018-10-02T05:46:45Z",11,8,-38,-100,0.0917416075378226,0.157540887758185,10824,"complete","2-Oct-2018 04:45","2-Oct-2018 04:59",2,3,5,5,4,4,3,4,5,4,3,4,2,2,5,5,"Wahrnehmung",2,60,5,"828.0",0.09174160753782261,0.1575408877581849
"Ee7Atr7CEwUvykHwAWa9Fj47Dw8h2QX8xkbdgLF2ZHh9LNmwads73o5KAIW5SNZepolf0RNNsrDbwmH4sV0o_XZ1mVVx89H-MbPHTSQLzUQ1","2018-10-02T05:59:23Z",12,10,-38,-98,0.0930815728045865,0.157454363617799,11700,"complete","2-Oct-2018 13:00","2-Oct-2018 13:13",1,5,7,7,4,7,4,4,5,3,3,4,3,3,3,5,"keine ahnung",1,40,3,"768.0",0.09308157280458651,0.1574543636177987
"uSYdUnhOUkDJAMa0QYDjGXLWD7LDvcDo5UqhhWWMp7vmjRqwxzgPiyhVHGXoO8zQQF2ApsCE5xVs_IAEDFGf4dHLIu3m5Lb3I_8PbWTSbu01","2018-10-02T07:52:32Z",8,8,-40,-100,0.0916910360090566,0.154306138353413,10435,"complete","2-Oct-2018 07:50","2-Oct-2018 08:00",1,3,4,4,3,4,3,4,4,3,3,3,3,3,3,5,"keine ahnung",2,71,6,"562.0",0.09169103600905656,0.15430613835341317
"G26xwoTTISY1RkFyQumlC4QK4K_pEgspVmDfKMSLOEfX2yZMt14DRKBtp1Lopw6EVGgtQUPjyKPAH_dG9RHS4gdyaZFt5BwQY9DBlAkLUYI1","2018-10-02T08:02:39Z",10,10,-40,-100,0.0916406469499063,0.154221471061531,10447,"complete","2-Oct-2018 06:59","2-Oct-2018 07:08",2,5,4,5,2,5,1,3,6,5,3,5,2,1,5,5,"Keine Ahnung",2,38,3,"515.0",0.09164064694990626,0.15422147106153045
"5072QyiOxY7Pdj9kmFUSDrwn3kfrtrC9QfaSzEp8YvGe7WcGrQEuf3Pju4pX3vQseX4wMrkf0hLgnUjqI-wZJmlbqw-a3kgQ9nZmBeQYfjw1","2018-10-02T08:10:05Z",10,8,-42,-100,0.0915903313835811,0.151170555839894,5256,"complete","2-Oct-2018 07:05","2-Oct-2018 07:13",3,4,6,6,4,3,1,1,4,4,1,4,2,1,5,5,NA,1,62,5,"450.0",0.09159033138358107,0.1511705558398942
"LnKmclsKEnMU60_aD_718rWDwpW7Iie1tLUMRveiG61df6afvsjWeBwq6yH8AVoj4VyKBtaoj4aNiZHJTSZMzN4ZcRnuYwRHEIB4xeAZcCs1","2018-10-02T08:15:35Z",13,7,-45,-97,0.0936529777853351,0.146822893993883,10609,"complete","2-Oct-2018 07:14","2-Oct-2018 07:21",4,3,6,7,5,5,2,2,4,3,2,3,4,3,4,5,"wie man auf Bilder reagiert",2,39,3,"424.0",0.09365297778533511,0.1468228939938831
"ywQWSB6-yOOBNopaQ_ddOA-4MZ4IIELFWMe3rd5C58xg3aJ5kYCd2GzrXbC-4KyYT2MqNF9cfW6ExcrOy2OrqLxOtntUcowfhqNOmNLGSx41","2018-10-02T08:36:27Z",9,10,-45,-98,0.0929144358839525,0.146742410570632,11127,"complete","2-Oct-2018 07:34","2-Oct-2018 07:45",3,4,7,7,7,6,3,6,4,3,3,3,2,3,4,5,NA,2,60,5,"573.0",0.09291443588395248,0.14674241057063173
"CX6dR3I3Fp-ynBugRrbYgIASKk-iBN2eFJli2dTmRb1yDlUPK_rF1w-LedsUa4PELAV0eCX0kexHRQHsLlGNT1PvP9tGfb033rHdmJ6NSsE1","2018-10-02T09:05:57Z",16,9,-46,-92,0.0973818206935582,0.145272983000446,10380,"complete","2-Oct-2018 08:04","2-Oct-2018 08:12",1,5,7,5,3,3,2,3,6,5,2,5,1,1,4,5,NA,1,66,6,"405.0",0.0973818206935582,0.14527298300044605
"Ghlm4YeRWyNL3kiecxet3e-tEVFNkuOs8wxzqdX84YXP8EjSVAVcg2V_L-4rauns2o7ChgLjAtlu7pAGTz-UE156zKTrbguOIX0w4rBqZwM1","2018-10-02T09:30:57Z",12,14,-42,-90,0.0988564594679225,0.150984360089098,11863,"complete","2-Oct-2018 08:23","2-Oct-2018 08:42",1,5,7,7,1,7,1,2,7,5,2,5,1,2,5,5,"Die Wahrnehmung von Werbung",1,71,6,"831.0",0.09885645946792246,0.1509843600890981
"hL1dzsq0HA25zR4RSwKU0jl5mW9BW40qeJCEtMq_k4n1krKJ5WqnQyGOlb0X9D6DEoUCM_KFyZOdP-8MVPnSwXoyshtQ1dymSh2XUpVq9Fo1","2018-10-02T09:35:34Z",13,9,-43,-87,0.1011845029642796,0.149451623534831,11853,"complete","2-Oct-2018 08:32","2-Oct-2018 08:44",4,4,6,6,6,7,3,5,6,4,4,4,3,4,4,4,"meinung zur hilfsorganisation / Gedächtnistraining",2,24,1,"687.0",0.10118450296427955,0.1494516235348314
"zMVpGvhwejP98dQyzTjGZBQgMksBWfTS2IC3oop6yivv7ZoYdTf-h9F8yRqII5NnKUKhQWNpuQaZMpKj19Bz5BT-1fMal1Npve2X6RfI8bI1","2018-10-02T09:40:35Z",11,11,-42,-86,0.1019299881078429,0.150830592344276,11268,"complete","2-Oct-2018 08:38","2-Oct-2018 08:47",1,4,2,1,1,2,1,2,4,5,2,3,1,4,5,5,NA,1,81,6,"517.0",0.10192998810784289,0.15083059234427604
"6lGbsVskZnggicMOEVCFlCtTM-X12XI42SK7bKaA_ffMUHitiXMS4WxnzFCJgmRrKuerjxZsDO30f2gNBJDKOvR4epxKGZ_Ya2BCO70sZjI1","2018-10-02T09:42:28Z",16,10,-42,-80,0.1070880781308299,0.150748336527549,11136,"complete","2-Oct-2018 08:40","2-Oct-2018 08:48",3,4,4,3,3,4,2,2,6,3,2,4,2,2,3,4,NA,1,53,4,"476.0",0.10708807813082989,0.15074833652754877
"8DFt1QsYwKSTGVIxfEnwICoMBzyt0aTdwpK7J5ToWcbych7jOoYJ7pXPfgr4NDje7WT5VgkEl5a_O2hVk0Y9csQPHjfio6hJ7t-PBwaHc6c1","2018-10-02T09:48:42Z",12,15,-37,-78,0.1088039700201323,0.158400364658052,11910,"complete","2-Oct-2018 08:46","2-Oct-2018 08:55",3,3,3,4,5,3,1,6,6,4,4,4,1,2,4,5,"keine Ahnung",1,57,5,"484.0",0.1088039700201323,0.15840036465805168
"YwsOAeNdOB_wqUXM85tfTlop_-Ds7bXf_BCJvIg_VRQIuP_YuMLvb1mIwB26ppxj3LrW4GkMul_zoLTj2c-egu_UbgqfcAaP2NoUFSMIkDA1","2018-10-02T09:50:09Z",10,13,-34,-78,0.1087445141339139,0.163198341978729,10561,"complete","2-Oct-2018 08:49","2-Oct-2018 08:57",1,3,1,4,1,5,1,4,7,5,1,5,1,1,5,5,"ich habe keine Ahnung",2,59,5,"423.0",0.10874451413391395,0.1631983419787288
"t04BuC4gpi-pjsJ4Mc7vZTNC3drfH8PwrBYEjEgjDaiIVKBJhTa0B9og4he-_kaqqkPJR8po1I_FowIsqtRjTg9sJOtnuQDozZDPXe0VU981","2018-10-02T09:51:58Z",10,10,-34,-78,0.1086851432282273,0.163109832383231,11290,"complete","2-Oct-2018 08:49","2-Oct-2018 08:57",2,4,6,7,5,3,2,5,5,4,3,5,2,2,5,5,"Die Wechselseitigkeit von positiven Bildern und negativen Bildern",1,47,4,"445.0",0.10868514322822731,0.1631098323832305
"KgXClnqsqFeg7Wv3Hz-HM-ZhbeGU5p-Ubg49TLvyKWYAX9x-xKU1IG7jb4APA1KXIeX7YmgeGEqnQg4PBGmUQJlrcDUCHmtM_MBRjFUWG8c1","2018-10-02T10:01:12Z",11,10,-34,-77,0.1095226161508028,0.163021443990645,10317,"complete","2-Oct-2018 09:00","2-Oct-2018 09:08",3,4,6,5,7,4,2,2,2,1,4,3,2,2,2,5,"Wie Bilder Emotionen hervorrufen.",1,38,3,"446.0",0.10952261615080304,0.16302144399064486
"TtAdUiAW8977FJmRMPBTCiQZ1yaOemtzDq1d-1jBRzGM1F-pRDqpBSHPtDqoszlBqDG_zzGe-FZZdUCD46yCuYgKuDb6a2_ji00iv_14s781","2018-10-02T10:01:45Z",13,17,-27,-74,0.112261203109036,0.175325820847865,10425,"complete","2-Oct-2018 09:08","2-Oct-2018 09:19",3,4,7,7,3,7,4,6,4,4,2,3,1,4,4,5,"einstufung der gezeigten bilder, eventuell negativ oder positiv",1,73,6,"600.0",0.11226120310903605,0.1753258208478654
"N94dj-uj0Qaqsn8Xzfi0zDqBIaCdN7OtX7ucYIKWmzdobTDf6MPoo3chdUcpEiJCGjpB1qyl3Ghzt5IewrrAEcb5R8L-_JTwFBdMXI7Hx4o1","2018-10-02T10:02:49Z",14,6,-31,-70,0.1161282921536017,0.168207640715676,11414,"complete","2-Oct-2018 09:00","2-Oct-2018 09:09",3,4,7,7,1,6,5,6,2,2,4,3,3,4,3,5,NA,2,30,2,"529.0",0.11612829215360171,0.1682076407156761
"MwXreFHsrrnHQaD1MJOs6uaX3AMDlxdbn_4YdJ0ut2NBUJbEuZQddFHROUW5Q1Hedm2v7YboWD0CYEiJMDcb1E0K1DT2dyyeqyjuHXnE-z41","2018-10-02T10:04:52Z",14,11,-30,-66,0.1202027344946123,0.169852887243421,11802,"complete","2-Oct-2018 08:52","2-Oct-2018 09:20",4,3,6,4,2,6,1,2,4,2,3,5,2,4,2,4,"reaktion auf verschiedene motive",2,31,2,"1655.0",0.12020273449461231,0.16985288724342099
"ZlRYhkmt18g8CPPhzFwZAHoxPXyvl0neAhXeMK8Ds1cx_CUJjlXn6wWN1hpi9ZXrmuPp0KDHpd4hqja3AMKGnQvkwKHhn5xzSMSHZWJcZMQ1","2018-10-02T10:05:33Z",4,9,-31,-72,0.1143896426743431,0.168035579285495,10665,"complete","2-Oct-2018 09:03","2-Oct-2018 09:14",3,4,7,7,7,7,6,7,1,1,5,1,5,5,1,4,NA,2,61,5,"488.0",0.1143896426743431,0.1680355792854947
"U6QNkIlV4_jpjrfFi_9ejXbNh2axcpZCcdIpVTIp5_qyYA6ZtFZ4xAzxkILC8bwVhA0SjLgEZe0P12-fJoUIutBjXI_MqtFGWlHBzYtgMmc1","2018-10-02T10:17:10Z",9,11,-30,-73,0.1133849939921094,0.16967912083604,11219,"complete","2-Oct-2018 09:04","2-Oct-2018 09:15",1,5,5,2,6,2,2,2,7,4,1,5,3,4,4,3,"Aufnahmefähigkeit",1,68,6,"631.0",0.11338499399210944,0.16967912083604034
"T7SSHOZAhz2nj1r9injP71KzScMOBdbrMHfiasflE98DmPXZviTKh8Vz7tkcyoV_WrpfgpoLA7zUxcGu9FoykCRv4vyff93IWIe8Z43c4Xc1","2018-10-02T10:20:23Z",11,10,-30,-72,0.1142778558878064,0.16958780079581,11579,"complete","2-Oct-2018 09:16","2-Oct-2018 09:28",2,4,7,7,7,6,6,7,6,3,4,4,2,4,3,3,"Freude und Leid",1,72,6,"662.0",0.11427785588780646,0.16958780079580996
"qFAgoj7qDU6ikbRZxC6TjbIaIoghuMu_kXlfpDb5ELxcpeRwSFCl8LDUKzeP2n-0iKvBEMd3_4OIimgg3In24w4tnQEZcYnI_2bOQ939qa41","2018-10-02T10:20:45Z",10,10,-30,-72,0.1142158790864437,0.169496604445397,8490,"complete","2-Oct-2018 09:18","2-Oct-2018 09:28",3,4,5,7,6,5,3,7,3,4,3,4,4,3,3,5,"Gewalt Bereitschaft oder Ähnliches ,Stimmungen zu den einzelnen Bildern",2,34,2,"527.0",0.11421587908644368,0.1694966044453975
"H0OSXblw9eDBBz0csmB95am0saxOxVioPcV5U9rwYTHcyfcKOW8uFmhKEgnjJYL63xwwwwAvm7FqF93TcQvIHHwgk2eSh1HXwVTnls8MwJQ1","2018-10-02T10:23:29Z",11,8,-32,-71,0.1151200828465018,0.165997567609312,11819,"complete","2-Oct-2018 09:19","2-Oct-2018 09:32",3,3,4,5,2,4,2,4,6,3,2,4,3,3,2,5,NA,1,67,6,"687.0",0.11512008284650195,0.16599756760931206
"XBGeD_97nKCoRsECQGSD2-1X6taTSN0zPivZFt-PSU98r7yTPWmgCqJjn_1JRiDXNVS3lUrq21jBYnt-sjJTk9FIaByLhoT71WrQT0fvOHo1","2018-10-02T10:28:29Z",9,13,-29,-72,0.1141045798697347,0.171126104713501,10508,"complete","2-Oct-2018 09:25","2-Oct-2018 09:36",1,3,4,4,2,3,3,4,6,3,3,4,2,1,4,5,"Konzentrationsfähigkeit, Erkennen von Situazionen",2,67,6,"624.0",0.1141045798697347,0.17112610471350137
"f3CIO-mDmVQyse-vEED9-8B22hPOqFaHIZAqFkCaYVuFj8jtVeW0rao4XSBHZ5ePk5aKexke8vhsF-Gt51ywYdD4dIwAAe7xjYnhGBhXHM41","2018-10-02T10:45:15Z",9,9,-30,-73,0.1131029239339886,0.169288128383344,10529,"complete","1-Oct-2018 17:47","2-Oct-2018 09:52",1,3,4,1,1,1,1,1,7,5,1,5,2,1,5,5,NA,1,47,4,"40573.0",0.11310292393398863,0.16928812838334437
"znW7J7tuEbMiTfY4RxcPwcEqiNXT8zA_xJqxVG-wwx-vgTaWL4ebdFzqqj_IT4dUXa-2K0QU3BP_ZZx8n-eiq70T_qa3QCt5e-nmW4clTGY1","2018-10-02T10:45:50Z",9,13,-27,-74,0.1121148759203267,0.174568542533611,11187,"complete","2-Oct-2018 09:43","2-Oct-2018 09:52",1,1,2,5,6,1,4,1,7,3,2,5,1,4,4,5,"merkfähigkeit",1,55,5,"475.0",0.11211487592032669,0.1745685425336113
"mky4PngiO4KDr3SepzMP8dKGzms1r4TUKHG-vjAmDSTZLu74GZPtTi7aZgExLC112YSOyRrSPLeWr2-jYjfuTnq38X_a5AJ5zOVoHJPXMqo1","2018-10-02T10:51:13Z",11,14,-23,-73,0.1129931324185809,0.182041484989777,11224,"complete","2-Oct-2018 09:46","2-Oct-2018 09:54",3,4,5,5,5,4,1,4,4,3,3,3,4,4,3,5,"k.A.",1,66,6,"470.0",0.1129931324185809,0.18204148498977654
"ORgFlprkGkib_JWdufmefi5y-RtrrCZbCOp4KKfi2ag-pPjSGBgXp_Z_AhG2Df1zVDHydFJDaI1Vfkn6W0X-PEaClrlWIFmpkap0eeP2ylk1","2018-10-02T10:52:22Z",8,8,-25,-75,0.1111049759732445,0.178155088469676,10369,"complete","2-Oct-2018 09:50","2-Oct-2018 09:59",1,3,7,5,5,5,1,5,6,4,2,4,3,2,4,5,"Reaktionen auf Bilder",1,66,6,"527.0",0.11110497597324445,0.17815508846967554
"TlPYRCqR-bBajgJIrxX5mndxlS39RbcjJISr5xmH6chX-N3eSN0u2Kw9YV9ML3_ICkiNv4e-aSszdgTDCT_zUYesOY54tSyHdGvUzgAMtrs1","2018-10-02T10:54:14Z",11,10,-25,-74,0.1119705911298461,0.178060080188145,11880,"complete","2-Oct-2018 10:41","2-Oct-2018 11:01",2,3,6,5,6,5,3,7,3,2,3,3,4,3,2,5,NA,2,37,3,"457.0",0.11197059112984613,0.17806008018814504
"tMPF6hB9p_0N7ngffEz5iN1pClZeWH4b5nkcbJSjkYYQ-xLS9JoJjuj-AvwxEMPfHcHoCHI2K2i-JW6Tr_MJFp4xHxlJ-aOhdjkzeRnuzLE1","2018-10-02T10:57:44Z",6,8,-27,-78,0.1084050835286479,0.174299044177415,11238,"complete","2-Oct-2018 09:54","2-Oct-2018 10:04",1,2,6,5,4,5,1,3,6,4,3,5,3,2,4,5,NA,2,61,5,"569.0",0.10840508352864786,0.17429904417741496
"nbGHHRPOH884T7l7TnVcLYsIZMiFN1etChQjEkW1v83Cd0JcQCRZkZqz-7ntVKRuJ581Miuaym2Wgfuv1PH4UsywVp3CtaUGlWPnDU-fN3Y1","2018-10-02T11:03:42Z",8,7,-30,-80,0.1066398420254423,0.168936869252863,11506,"complete","2-Oct-2018 08:52","2-Oct-2018 10:10",3,2,6,5,4,3,3,3,3,3,3,3,3,3,3,5,NA,1,68,6,"441.0",0.10663984202544231,0.1689368692528625
"_1vS30N_yd4_RQtSVWsG1bOXcQaC1o0tl4RsQEOYaJdE1Hd4M4XwjCQHISa0gOxFuKkMLSkv6Aqk1nxJqviF7faJGL3uc_nsNFlESEYNyqM1","2018-10-02T11:13:20Z",11,7,-33,-79,0.1074483478180119,0.163824519083078,11208,"complete","2-Oct-2018 10:12","2-Oct-2018 10:19",3,3,5,4,3,4,3,4,5,4,2,4,2,2,4,5,"Reaktion auf Gefahrenbilder",2,62,5,"410.0",0.10744834781801187,0.16382451908307755
"WZlOAhAGWk3IyF2FW0NVl0KP01px6JH26O9_sAQjBVrK4nYJyqFFGCRPFTl9ct_2-2NcwS1h0U9VIu_wmiKvrx3_EhaHeIM38lzE4-DFV041","2018-10-02T11:14:39Z",7,7,-36,-82,0.1049009895069669,0.158947526619095,11317,"complete","2-Oct-2018 10:12","2-Oct-2018 10:22",2,4,6,6,7,7,1,3,7,5,2,5,2,3,5,5,"Die Aufmerksamkeit des Teilnehmers",1,73,6,"562.0",0.1049009895069668,0.15894752661909475
"qM0Aj3zhCAeuug0qM7HYWdBHjNS7nJ-0Z7NZOv8_nMQojbBB-SmeZie60W6Y1SCr4hXQswRezcnZk_3_dTJw6WhiqiNSESrg3wd1eTj-ak41","2018-10-02T11:23:17Z",10,12,-34,-82,0.1048447308295826,0.162077283794626,11142,"complete","2-Oct-2018 10:17","2-Oct-2018 10:43",2,4,6,6,4,2,2,4,5,4,2,5,3,3,4,5,NA,1,83,6,"1514.0",0.10484473082958258,0.16207728379462633
"lsO2CkBmhGBhkKzOpGn2uHXyY17p1rNOCiXfy4d8RgzwhwpLunpfbrP88ibEoL9yAkKvuTIdbR_BvDzhcFhZiMQl1xbK7mtDf_y1XzWHmMM1","2018-10-02T11:30:54Z",11,9,-35,-81,0.1056310745529373,0.160387082364338,10536,"complete","2-Oct-2018 10:29","2-Oct-2018 10:38",2,2,3,3,2,3,2,2,6,5,2,5,3,2,5,5,"positive oder negative Eindrücke",2,64,5,"477.0",0.10563107455293734,0.16038708236433752
"fR9eNcf01EM-8-CF2L4n6siZG-hdN6w5kTi1tIRqdIwOPmtGjpM2p6Zr2-Wivim_LjyZWOJIA7XvCjRCdZfQ1rriSUMOgR03-gxK9uagOp01","2018-10-02T11:33:54Z",8,6,-39,-83,0.1039376624797154,0.154188861783225,11172,"complete","2-Oct-2018 10:31","2-Oct-2018 10:41",1,3,5,3,2,2,2,2,6,4,1,4,2,2,4,5,"ob man diese, teilweise schockierende bilder wahrnimmt",1,74,6,"568.0",0.1039376624797154,0.1541888617832246
"GGVNoO5LurJMH_UO7He6hBSJ7bAAz-joBIFpa3gfO30k3TKv3XheP62_EP8TOOrHmkoVJ7-HPyjdBqHhy1p5MCZQL_zNP2UAGkU1wbklhmQ1","2018-10-02T11:40:29Z",7,8,-41,-86,0.1015243554931399,0.151169527736699,10351,"complete","2-Oct-2018 10:36","2-Oct-2018 10:47",2,2,5,4,4,5,4,3,4,3,4,4,3,4,4,5,NA,1,68,6,"620.0",0.1015243554931399,0.1511695277366985
"f0ea9fipSFg5yR5OVF97a5d_Ue52P6Afyf9ePpbUzIdbAeJDXdb2fFO2RtA-XL6-XpnWWpmWwYxitSRn1X_uQ3rIVGQ6Mrt_Ia0AdtoXJB81","2018-10-02T11:43:33Z",12,10,-41,-84,0.1030916545404271,0.151088962612525,11204,"complete","2-Oct-2018 10:42","2-Oct-2018 10:49",2,2,5,4,3,4,3,5,3,2,3,2,3,4,2,3,"angszustände freude",1,58,5,"428.0",0.1030916545404271,0.1510889626125249
"RIMQ-l_U6O8wfnM3LLCIOx_eAj7DWhhNmIC2XGUv3Aa_chP_Ol7Gd0WJ5Ka5gCtAIV6asWsmj_1781C_UmQDeppuVBXLeu_ue09gYB_2rbI1","2018-10-02T11:48:04Z",11,8,-43,-83,0.1038562525649473,0.148161168185336,11258,"complete","2-Oct-2018 10:45","2-Oct-2018 10:56",4,1,4,4,2,2,1,1,6,4,2,4,2,2,4,5,"verstehe den sinn nicht",2,63,5,"578.0",0.10385625256494731,0.1481611681853359
"RJphZGlTjIdZ11LnQgBEAuEo-kjLQ_UmfWqd8CEGj59DJxMB6IAoPuR4QgTV4LrJOKASzCS7jc_jotFQUo0JW-RyVtylKcu0s5QW8OZGRyQ1","2018-10-02T11:48:17Z",11,10,-43,-82,0.104630504740847,0.148082292250286,11960,"complete","2-Oct-2018 10:46","2-Oct-2018 10:55",4,4,7,7,7,7,4,2,3,3,2,3,3,5,4,5,"mein gedächtnis",2,66,6,"506.0",0.10463050474084698,0.14808229225028566
"sEq8uQHPjfSUelJ9c3HrzdtFkJ4w_bg9YFH468CmMDKPdekFMzdMlreviayV7bqOBdvi3lZSUvvgXobC1K2_M-fCYMDaXOyW9PjpnG3OKsk1","2018-10-02T11:49:02Z",7,8,-45,-85,0.1021909535546745,0.145242603069449,11155,"complete","2-Oct-2018 10:44","2-Oct-2018 10:58",3,3,6,4,4,5,4,4,3,3,3,4,3,4,3,5,"welche Bilder ich mir gemerkt habe",1,68,6,"799.0",0.10219095355467457,0.1452426030694493
"PjDN3vkOgQ3RWC4IK0EvAs-uSwp8-oObDF8os16Py9CDpnu5lyFAzTwOXcWUz1kMQjinxe6TKST6axq_3ZK6SUq-TJmGbmepdph7FhT1DSo1","2018-10-02T11:51:45Z",9,10,-45,-86,0.1013506689930289,0.145165369653997,11171,"complete","2-Oct-2018 10:50","2-Oct-2018 10:58",1,5,6,5,4,3,2,2,3,3,2,3,2,2,3,5,"Gedächnis",1,63,5,"450.0",0.10135066899302889,0.1451653696539965
